document_url,year,number,extract
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:975,1990,638,Disponer la construcción de refugio Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:974,1990,637,Convenio DEM-DEP. Remodelación y ampliación del Palacio de los Deportes.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3256,1990,636,Modif. Ord. N° 2065-80. Código de Planeamiento Urbano (ejecución de cercos y veredas).
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:973,1990,635,Disponer la construcción de espacio verde en B° ATE.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:185,1990,634,Crear comisión para el estudio de propuesta formulada por Empresa referida a la obra de gas natural.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3577,1990,633,Suprimir parada de colectivo Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:456,1990,632,Designar nombre a calle y proceder a su señalización e identificación.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:1178,1990,631,El DEM no autorizará el pago de tasas atrasadas a contribuyentes que no acrediten propiedad o posesión legitima.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:184,1990,630,Acta Acuerdo DEM-Comisión salarial de los empleados administrativos de OSM.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:455,1990,629,Designar nombre a calle y proceder a su señalización e identificación.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:454,1990,628,Designar nombre de calles B° ATE II.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:453,1990,627,Designar nombre a calle y proceder a su señalización e identificación.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2883,1990,626,Designar nombre a calle y proceder a su señalización e identificación.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:183,1990,625,Fijar nuevas escalas salariales personal OSM. Premio assistencia y puntualidad.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2984,1990,624,Fijar nuevas escalas salariales. Presentismo.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:182,1990,623,Fijar nuevas escalas salariales y otorgar subsidio por única vez a agentes municipales.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3422,1990,622,Presupuesto DEM Año 1990.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:1177,1990,621,Disponer la compra de trofeos para el 1er. Certamen Prov. de Oratoria y Técnicas de Expresión.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:972,1990,620,Instalar columnas de alumbrado en jardín Terminal de omnibus.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3222,1990,619,Llamado a licitación pública concesión Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3516,1990,618,Reglamentación del Servicio Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:971,1990,617,Contratar a la Empresa Diaz y Nogarol para realizar obras de pavimentación.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:970,1990,616,Proceder a la construcción de cordón cuneta.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3467,1990,615,Prohibir el estacionamiento en calle Remedios Escalada entre Av Mitre y Pedernera.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2981,1990,614,Fijar nuevas escalas salariales.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3154,1990,613,Incremento haberes personal OSM.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:969,1990,612,Proceder a la instalación de artefacto lumínico en calle San Martín.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:968,1990,611,Instalar balizas indicadoras en salida Cuartel Bomberos Voluntarios El Fortín.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:452,1990,610,Donar terreno en Cementerio Local a la Sociedad Damas de Misericordia.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:1175,1990,609,Desgravación del 50% tasas Serv Grales. de inmuebles que tengan frente y contrafrente.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:967,1990,608,Proceder a la señalización de badenes en Av. 25 de Mayo.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:966,1990,607,Reemplazar e instalar luminarias en B° San Antonio.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3233,1990,606,Modif. Art.1 Ord. N° 452-88 (Desiganr nombre a calle).
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3576,1990,605,Supresión de parada línea 1 Empresa COTA.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2966,1990,604,Fijar nuevas asiganciones familiares.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2980,1990,603,Fijar nuevas escalas salariales.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2789,1990,602,Convenio entre DEM-AMUYEN.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2793,1990,601,Convenio entre DEM-ICRED.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:451,1990,600,Apertura de calle.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:450,1990,599,Proceder al derrumbe de la trincrera ubicada en B° Guemes Ext. Sur.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:965,1990,598,Reemplazar matrial lumínico en B° 9 de Julio.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:964,1990,597,Reemplazar material lumínico en B° Las Mirandas.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:963,1990,596,Reponer e instalar luminarias en B° Guemes Extremo Sur.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:1174,1990,595,CODIGO TRIBUTARIO MUNICIPAL
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2884,1990,594,Designar nombre a calle.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3529,1990,593,Reglamentación para el nuevo sistema de actualización tarifa Trasporte Urbano de Pasajeos.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3122,1990,592,Implementar nuevo sistema actualización de tarifa Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3458,1990,591,Proceder a la limpieza y mantenimiento de espacio verde donde se encuentra ermita Virgen de Luján.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:962,1990,590,Construir refugio Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:449,1990,589,Prórroga Ord. N° 520-89 (disponer de bienes en desuso DEM y OSM).
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2847,1990,588,Dentro de la playa terminal de omnibus los vehículos no podrán permanecer con los motores encendidos por mas de 15 min.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:181,1990,587,Crear comisión para el estudio de la utilización de equipo de Desobstrucción para Colectoras.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3192,1990,586,Incremento Tarifa Taxis.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3043,1990,585,Fijar nuevas tarifas Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:1171,1990,584,Adoptar como parte del Código Tributario de OSM Arts.72 y 73 Ord. 1888-76 (Código Trib. Munic.).
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:961,1990,583,Reemplazar material lumínico en B° Las Mirandas.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2744,1990,582,Colocar carteles con leyendas de seguridad en puerta de Establecimientos Educativos.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:960,1990,581,Proceder a la identificación entrada HCD.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2735,1990,580,Centros Asistenciales deberán identificar los residuos hospitalarios.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:959,1990,579,Construir refugio Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:958,1990,578,Construir refugio Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:957,1990,577,Provisión de alumbrado público en sector de calle Juan W Gez para la realización de Feria Frnca.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:956,1990,576,Poner en condiciones arteria B° OSM para peatones y vehículos.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:955,1990,575,Instalación de semáforo.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:180,1990,574,Acta Acuerdo entre DEM-Personal OSM.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:179,1990,573,Acta Acuerdo entre DEM-Empleados OSM.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3389,1990,572,Otorgar distinción Malvinas Argentinas a 4 jóvenes destacados.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2979,1990,571,Fijar nuevas escalas salariales.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:954,1990,570,Autorizar la comercialización por medio de Ferias Francas.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:953,1990,569,Instalar refugio Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3588,1990,568,Traspaso de la explotación de las líneas 3 y 6 a Empresa COTA.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2715,1990,567,Autorizar la comercialización por medio de Ferias Francas.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3149,1990,566,Incremento Asignaciones familiares.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2983,1990,565,Fijar nuevas escalas salariales. Anexo.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2978,1990,564,Fijar nuevas escalas salariales.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:178,1990,563,Crear el Consejo de Emergencia Comunitaria.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3166,1990,562,Incremento tarifa Taxi.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3042,1990,561,Fijar nuevas tarifas Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3041,1990,560,Fijar nuevas tarifas Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3165,1990,559,Incremento tarifa Taxi.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3040,1990,558,Fijar nuevas tarifas Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3590,1989,557,Unificar los adicionales de sueldos reglamentando su percepción.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2986,1989,556,Fijar nuevas Escalas tarifarias tasas.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3362,1989,555,Modificar montos Sistemas de Contrataciones.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3039,1989,554,Fijar nuevas tarifas Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3191,1989,553,Incremento tarifa Taxis.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3038,1989,552,Fijar nuevas tarifas Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2644,1989,551,Abonar suplemento mensual no remunerativo a empleados municipales.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3474,1989,550,Prohibir la venta de bebidas alcoholicas en mostrador a menores de edad.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:448,1989,549,Erijir en Plazoleta Rivadavia monumento a Escritores y Poetas Mercedinos.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2749,1989,548,Conceder parada de taxi B° ATE.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2750,1989,547,Conceder parada de taxi Plaza Pedernera.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:176,1989,546,Adoptar para el Municipio Leyes Nacionales (Emergencia administrativa y Emergencia Económica).
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2950,1989,545,Establecer suplemento no remunerativo para el personal municipal.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:952,1989,544,Determinar los alcances de la Ord. N° 370-88 (gasoducto área industrial).
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:951,1989,543,El DEM podrá realizar obras con finaciamiento por parte de terceros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3512,1989,542,Reglamentación circulación y manejo de ciclomotores.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:447,1989,541,Convenio DEM-Asociación Federal de Vecinales ( permuta de terreno por material de construcción).
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3533,1989,540,Reglamentación Servicio de Taxi en la ciudad.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:446,1989,539,Autorizar el uso del Parque Justo Daract a Scout
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:950,1989,538,Cambiar el tanque de agua para suministro de camiones regadores ubicado en calle Madre Cabrini.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3067,1989,537,"Fijar retribución del 60% a Intendente,Funcionarios Municipales,Funcionarios HCD y Concejales."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:175,1989,536,Acta Acuerdo entre el DEM-Empleados OSM.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2816,1989,535,Crear el Consejo del Menor Abandonado.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:174,1989,534,Incorporar agentes municipales a planta permanente.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3059,1989,533,Fijar nuevos montos Asiganciones Familiares.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:1169,1989,532,Extender los alcances de la Ord. N°395-88 (descuento tasas a jubilados y pensionados).
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:445,1989,531,Inscribir en Registro de la Propiedad terreno donado en el Palacio de los Deportes a ENCOTEL.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:1167,1989,530,Prórroga Ord.N°6-84 y 447-88 (descuento tasas a jubilados y pensionados).
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:949,1989,529,Proceder a la instalación de semáforo.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3582,1989,528,Sustituir Ord.N°2065-80 por el Código de Forestación para el arbolado urbano Año 1988.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3359,1989,527,Modificar montos Sistemas de Contratación.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:1166,1989,526,Eximir del pago derecho de construcción a Cooperadora Jardín Remedios Escaladas.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:1164,1989,525,Aceptar compensación de deuda con inmuebles y servicios.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:443,1989,524,Aceptar la donación de fracción de terreno destinado a la apertura de calles.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2787,1989,523,Convenio DEM-UNSL.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2977,1989,522,Fijar nuevas escalas salariales.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2901,1989,521,Disponer la creación del boleto escolar.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:442,1989,520,Autorizar al DEM a disponer de bienes en desuso del Municipio y de OSM.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:441,1989,519,Designar nombre a Plazoleta e implantar monumento a los Bomberos.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3444,1989,518,Presupuesto OSM Año 1989.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:2976,1989,517,Fijar nuevas escalas salariales.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3331,1989,516,Modificación Ord. Impositiva Año 1989.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3421,1989,515,Presupuesto DEM Año 1989.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:3037,1989,514,Fijar nuevas tarifas Trasporte Urbano de Pasajeros.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:173,1989,513,Todo personal de la sección tesorería percibirá renumeración en concepto fallo caja.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:440,1989,512,Designar nombre a Plazoleta B° ATE.
